URL,PART_NO,ADAPTABLE_FOR,ORIG_PART_NO
https://www.industriehof.com/en/catalogue/c11/c181/c988/a1670SR/,1670sr,,
https://www.industriehof.com/en/catalogue/c4/c2053/c2054/c2070/a167093110/,167093110,,
https://www.industriehof.com/en/catalogue/c11/c181/c987/a167548F/,167548f,,
https://www.industriehof.com/en/catalogue/c11/c181/c981/c4010/a168088/,168088,,
https://www.industriehof.com/en/catalogue/c7/c149/c2110/c2114/a70-1009/,70-1009,,
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c4124/a101.UWQ-10/,101.uwq-10,Nichols,
https://www.industriehof.com/en/catalogue/c11/c1700/c4029/a1613093110/,1613093110,,
https://www.industriehof.com/en/catalogue/c11/c181/c989/c994/a1675S.KV/,1675s.kv,Kverneland,KK031975
https://www.industriehof.com/en/catalogue/c7/c149/c2110/c2114/a70-1004/,70-1004,,
https://www.industriehof.com/en/catalogue/c4/c62/c1884/c1886/c3290/a1612093110/,1612093110,,
https://www.industriehof.com/en/catalogue/c4/c2053/c2054/c2070/a1612093110/,1612093110,,
https://www.industriehof.com/en/catalogue/c4/c2053/c2054/c2070/a2010093110/,2010093110,Lemken,3014407
https://www.industriehof.com/en/catalogue/c11/c181/c984/a1680148/,1680148,,
https://www.industriehof.com/en/catalogue/c11/c181/c981/c4010/a1610088/,1610088,,
https://www.industriehof.com/en/catalogue/c11/c1700/c4030/a206593110/,206593110,,
https://www.industriehof.com/en/catalogue/c11/c1700/c4029/a169093110/,169093110,,
https://www.industriehof.com/en/catalogue/c4/c62/c1884/c1886/c3290/a2010093110/,2010093110,Lemken,3014407
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2015/a101.IND-229/,101.ind-229,Kverneland,RF22688
https://www.industriehof.com/en/catalogue/c4/c125/c1879/c3659/a101.272/,101.272,"Köckerling, Kverneland, Quivogne, Treffler","506009, RF1574302, SOC20000"
https://www.industriehof.com/en/catalogue/c11/c181/c989/c994/a1680S.KV/,1680s.kv,Kverneland,KK031980
https://www.industriehof.com/en/catalogue/c4/c2053/c2054/c2070/a168093110/,168093110,"Strom, Bednar","KM000352, KM000352"
https://www.industriehof.com/en/catalogue/c8/c153/c3350/c3658/a31-451040/,31-451040,"Quivogne, Forges de Niaux",DSQ05128
https://www.industriehof.com/en/catalogue/c3/c1171/c1178/c2379/a63-NOB-09/,63-nob-09,"Falc, Kuhn, Quivogne, Nobili",", 6061001, BAG02508, 6061001"
https://www.industriehof.com/en/catalogue/c14/c200/c4131/a16838RK-G/,16838rk-g,,
https://www.industriehof.com/en/catalogue/c3/c12/c469/a63-SMA-56/,63-sma-56,"Quivogne, Noremat, Lagarde, Twose, S.M.A., Carroy et Giraudon, Rousseau","CTX50008, 1.39.234NR / 103052, 7878, 199.999, TX95, 231389, 5.254.49"
https://www.industriehof.com/en/catalogue/c4/c2053/c2054/c2069/a16809318/,16809318,,
https://www.industriehof.com/en/catalogue/c11/c181/c988/a1680SR/,1680sr,,
https://www.industriehof.com/en/catalogue/c14/c200/c4130/a16845RK/,16845rk,,
https://www.industriehof.com/en/catalogue/c14/c200/c4130/a16850RK/,16850rk,,
https://www.industriehof.com/en/catalogue/c3/c1171/c1178/c2379/a63-KUH-902/,63-kuh-902,"Alpego, Kuhn, Quivogne, Agram, Nobili","P40077 / C15A00800, 6060015 / J1551022, BAG02504 / BAG02511, , 6060015 / J1551022"
https://www.industriehof.com/en/catalogue/c11/c1699/c4034/a20809318/,20809318,Lemken,3014606
https://www.industriehof.com/en/catalogue/c3/c1184/c2378/a63-SMA-75/,63-sma-75,"Quivogne, Ferri","CHA13720, 0901175"
https://www.industriehof.com/en/catalogue/c3/c12/c469/a63-AGM-01/,63-agm-01,"Maschio / Gaspardo, Muratori, Quivogne, Agrimaster, Calderoni, Sicma (Miglianico), Tierre","CTX50150, 3000106"
https://www.industriehof.com/en/catalogue/c11/c181/c989/c994/a1685S.KV/,1685s.kv,Kverneland,KK031985
https://www.industriehof.com/en/catalogue/c2/c10/c280/aCEL-39L-DURA/,cel-39l-dura,Celli,
https://www.industriehof.com/en/catalogue/c3/c1171/c1179/c3661/a63-FEI-48/,63-fei-48,"Quivogne, Ferri","BAG02507, 1101034"
https://www.industriehof.com/en/catalogue/c14/c200/c4130/a16860RK/,16860rk,,
https://www.industriehof.com/en/catalogue/c11/c181/c1686/c3660/a1480812/,1480812,Quivogne,BLS14038
https://www.industriehof.com/en/catalogue/c11/c181/c979/c3994/a1610048/,1610048,,
https://www.industriehof.com/en/catalogue/c3/c1171/c1179/c1252/a63-FEI-48/,63-fei-48,"Quivogne, Ferri","BAG02507, 1101034"
https://www.industriehof.com/en/catalogue/c3/c1182/c2380/a63-HAL-01/,63-hal-01,"Kuhn, Quivogne, Vogel u. Noot, Nobili",BPB00025
https://www.industriehof.com/en/catalogue/c5/c59/c555/a1000STE.1/,1000ste.1,"Doublet-Record, Kverneland, Väderstad, BBG, Kerner, Evers Agro","0042-612-00, KW111099032, 400975, 960954 / HC210, 005150, 99041"
https://www.industriehof.com/en/catalogue/c11/c181/c1686/c3660/a1490812/,1490812,Quivogne,BLS14039
https://www.industriehof.com/en/catalogue/c8/c2083/c3102/a101.317151/,101.317151,Köckerling,915994
https://www.industriehof.com/en/catalogue/c13/c82/c849/c851/a657-111/,657-111,,
https://www.industriehof.com/en/catalogue/c5/c135/c4255/a31-73000107255/,31-73000107255,"Howard, Kongskilde, Forges de Niaux","73000107255, 73000107255"
https://www.industriehof.com/en/catalogue/c11/c181/c3662/a71640F10/,71640f10,,
https://www.industriehof.com/en/catalogue/c13/c82/c849/c851/a657-112/,657-112,,
https://www.industriehof.com/en/catalogue/c13/c82/c849/c851/a657-113/,657-113,,
https://www.industriehof.com/en/catalogue/c3/c12/c418/a63-VOT-55/,63-vot-55,"Falc, Kuhn, Quivogne, Bomford, Noremat, Nicolas, Lagarde, S.M.A., Ferri, Gilbers, Herder, Rousseau, Turner, Votex","F 470307, A5434690 / A5424580, CTX20012, 09.527.01, 103074, 360.15.107, 3561, 12SMC100 / 12SMC96, 0901139, 802-051, 9572.2012, 5.254.47 / 5.254.52, , 45.03.190"
https://www.industriehof.com/en/catalogue/c11/c1700/c4030/a2010093110/,2010093110,Lemken,3014407
https://www.industriehof.com/en/catalogue/c13/c82/c849/c851/a657-115/,657-115,,
https://www.industriehof.com/en/catalogue/c13/c82/c849/c851/a657-114/,657-114,,
https://www.industriehof.com/en/catalogue/c3/c12/c406/a63-SPH-02-R/,63-sph-02-r,"Mc Connel, Spearhead","7770700, 7770700"
https://www.industriehof.com/en/catalogue/c4/c2053/c2054/c2070/a169093110/,169093110,,
https://www.industriehof.com/en/catalogue/c4/c133/c1664/c1667/a171851-2N/,171851-2n,,
https://www.industriehof.com/en/catalogue/c12/c3039/c3040/a44.0050/,44.0050,Frost,50537
https://www.industriehof.com/en/catalogue/c3/c1171/c1178/c2379/a63-SPH-90/,63-sph-90,"Quivogne, Mc Connel, Spearhead","BAG02510, , 7770707"
https://www.industriehof.com/en/catalogue/c4/c133/c1659/c1663/a171853-0/,171853-0,,
https://www.industriehof.com/en/catalogue/c4/c133/c1664/c1668/a171853-2N/,171853-2n,,
https://www.industriehof.com/en/catalogue/c5/c135/c4254/a31-73000107255/,31-73000107255,"Howard, Kongskilde, Forges de Niaux","73000107255, 73000107255"
https://www.industriehof.com/en/catalogue/c7/c149/c2105/c2120/a70-169/,70-169,"Faresin, Intendo, Unimix",", , 800 7270"
https://www.industriehof.com/en/catalogue/c13/c82/c859/c863/a657-203/,657-203,,
https://www.industriehof.com/en/catalogue/c13/c82/c849/c851/a657-117/,657-117,,
https://www.industriehof.com/en/catalogue/c4/c133/c1664/c1668/a171854-2N/,171854-2n,,
https://www.industriehof.com/en/catalogue/c7/c142/c1425/a18100-1/,18100-1,,
https://www.industriehof.com/en/catalogue/c13/c82/c859/c863/a657-202/,657-202,,
https://www.industriehof.com/en/catalogue/c13/c82/c859/c863/a657-205/,657-205,,
https://www.industriehof.com/en/catalogue/c7/c142/c1805/a18100-10/,18100-10,,
https://www.industriehof.com/en/catalogue/c13/c82/c859/c863/a657-201/,657-201,,
https://www.industriehof.com/en/catalogue/c13/c82/c849/c851/a657-116/,657-116,,
https://www.industriehof.com/en/catalogue/c13/c82/c859/c863/a657-204/,657-204,,
https://www.industriehof.com/en/catalogue/c13/c82/c859/c863/a657-206/,657-206,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-140/,18100-140,,
https://www.industriehof.com/en/catalogue/c13/c82/c877/c879/a657-301/,657-301,,
https://www.industriehof.com/en/catalogue/c13/c82/c877/c879/a657-302/,657-302,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-401/,657-401,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-141/,18100-141,,
https://www.industriehof.com/en/catalogue/c7/c142/c1425/a18100-13/,18100-13,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-142/,18100-142,,
https://www.industriehof.com/en/catalogue/c7/c142/c1425/a18100-14/,18100-14,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-403/,657-403,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-144/,18100-144,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-402/,657-402,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-143/,18100-143,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-404/,657-404,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-405/,657-405,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-406/,657-406,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-145/,18100-145,,
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1033/c1043/a657-406/,657-406,Fendt,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-148/,18100-148,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-146/,18100-146,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-149/,18100-149,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-151/,18100-151,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-407/,657-407,,
https://www.industriehof.com/en/catalogue/c13/c82/c83/c88/a657-406E/,657-406e,,
https://www.industriehof.com/en/catalogue/c7/c142/c1425/a18100-15/,18100-15,,
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1033/c1043/a657-408/,657-408,Fendt,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-152/,18100-152,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-408/,657-408,,
https://www.industriehof.com/en/catalogue/c7/c142/c1805/a18100-16/,18100-16,,
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1033/c1043/a657-407/,657-407,Fendt,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-153/,18100-153,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-161/,18100-161,,
https://www.industriehof.com/en/catalogue/c13/c82/c83/c88/a657-409E/,657-409e,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-409/,657-409,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-160/,18100-160,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-150/,18100-150,,
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1033/c1043/a657-409/,657-409,Fendt,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-154/,18100-154,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-411/,657-411,,
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1033/c1043/a657-410/,657-410,Fendt,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-164/,18100-164,,
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1033/c1043/a657-411/,657-411,Fendt,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-163/,18100-163,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-165/,18100-165,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-162/,18100-162,,
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1033/c1043/a657-412/,657-412,Fendt,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-412/,657-412,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-410/,657-410,,
https://www.industriehof.com/en/catalogue/c13/c82/c83/c88/a657-412E/,657-412e,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-168/,18100-168,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-413/,657-413,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-179/,18100-179,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-414/,657-414,,
https://www.industriehof.com/en/catalogue/c7/c1423/a18100-17R/,18100-17r,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-178/,18100-178,,
https://www.industriehof.com/en/catalogue/c7/c1423/a18100-17L/,18100-17l,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-415/,657-415,,
https://www.industriehof.com/en/catalogue/c7/c142/c1805/a18100-18/,18100-18,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-416/,657-416,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-180/,18100-180,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-167/,18100-167,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-166/,18100-166,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-419/,657-419,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-420/,657-420,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-182/,18100-182,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-418/,657-418,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-421/,657-421,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-183/,18100-183,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-185/,18100-185,,
https://www.industriehof.com/en/catalogue/c7/c1423/a18100-19/,18100-19,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-423/,657-423,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-417/,657-417,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-426/,657-426,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-422/,657-422,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-184/,18100-184,,
https://www.industriehof.com/en/catalogue/c7/c142/c1425/a18100-2/,18100-2,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-181/,18100-181,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-427/,657-427,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-428/,657-428,,
https://www.industriehof.com/en/catalogue/c13/c82/c83/c88/a657-432E/,657-432e,,
https://www.industriehof.com/en/catalogue/c13/c82/c866/c873/a657-431/,657-431,,
https://www.industriehof.com/en/catalogue/c7/c1423/a18100-20-A/,18100-20-a,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-200/,18100-200,,
https://www.industriehof.com/en/catalogue/c7/c1423/a18100-20/,18100-20,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-201/,18100-201,,
https://www.industriehof.com/en/catalogue/c13/c82/c83/c88/a657-434E/,657-434e,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-203/,18100-203,,
https://www.industriehof.com/en/catalogue/c13/c82/c880/c889/a657-488/,657-488,,
https://www.industriehof.com/en/catalogue/c13/c82/c880/c889/a657-500/,657-500,,
https://www.industriehof.com/en/catalogue/c13/c82/c880/c889/a657-502/,657-502,,
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1036/c2582/a657-501/,657-501,John Deere,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-204/,18100-204,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-202/,18100-202,,
https://www.industriehof.com/en/catalogue/c13/c82/c880/c889/a657-503/,657-503,,
https://www.industriehof.com/en/catalogue/c13/c82/c880/c889/a657-501/,657-501,,
https://www.industriehof.com/en/catalogue/c7/c142/c1805/a18100-21/,18100-21,,
https://www.industriehof.com/en/catalogue/c7/c142/c1425/a18100-22/,18100-22,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-220/,18100-220,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-221/,18100-221,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-222/,18100-222,,
https://www.industriehof.com/en/catalogue/c13/c82/c880/c889/a657-506/,657-506,,
https://www.industriehof.com/en/catalogue/c13/c82/c880/c889/a657-505/,657-505,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-223/,18100-223,,
https://www.industriehof.com/en/catalogue/c13/c82/c880/c889/a657-507/,657-507,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-224/,18100-224,,
https://www.industriehof.com/en/catalogue/c13/c82/c880/c889/a657-509/,657-509,,
https://www.industriehof.com/en/catalogue/c13/c82/c880/c889/a657-508/,657-508,,
https://www.industriehof.com/en/catalogue/c7/c142/c1425/a18100-23/,18100-23,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-242/,18100-242,,
https://www.industriehof.com/en/catalogue/c13/c82/c880/c889/a657-504/,657-504,,
https://www.industriehof.com/en/catalogue/c13/c82/c880/c889/a657-523/,657-523,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-240/,18100-240,,
https://www.industriehof.com/en/catalogue/c13/c82/c894/c897/a657-601/,657-601,,
https://www.industriehof.com/en/catalogue/c13/c82/c894/c897/a657-603/,657-603,,
https://www.industriehof.com/en/catalogue/c13/c82/c894/c897/a657-602/,657-602,,
https://www.industriehof.com/en/catalogue/c13/c82/c894/c897/a657-604/,657-604,,
https://www.industriehof.com/en/catalogue/c7/c142/c1805/a18100-25/,18100-25,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-243/,18100-243,,
https://www.industriehof.com/en/catalogue/c7/c142/c1425/a18100-26/,18100-26,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-241/,18100-241,,
https://www.industriehof.com/en/catalogue/c13/c82/c894/c897/a657-605/,657-605,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-244/,18100-244,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-260/,18100-260,,
https://www.industriehof.com/en/catalogue/c13/c82/c2507/c3061/a657-611/,657-611,,
https://www.industriehof.com/en/catalogue/c13/c82/c2507/c3061/a657-610/,657-610,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-262/,18100-262,,
https://www.industriehof.com/en/catalogue/c13/c82/c2507/c3061/a657-612/,657-612,,
https://www.industriehof.com/en/catalogue/c13/c82/c2507/c3061/a657-614/,657-614,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-261/,18100-261,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-263/,18100-263,,
https://www.industriehof.com/en/catalogue/c13/c82/c2507/c3061/a657-613/,657-613,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-270/,18100-270,,
https://www.industriehof.com/en/catalogue/c13/c82/c2507/c3061/a657-615/,657-615,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-264/,18100-264,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-272/,18100-272,,
https://www.industriehof.com/en/catalogue/c3/c1171/c1178/c2174/a63-SPH-90/,63-sph-90,"Quivogne, Mc Connel, Spearhead","BAG02510, , 7770707"
https://www.industriehof.com/en/catalogue/c13/c82/c2507/c3069/a657-900/,657-900,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-274/,18100-274,,
https://www.industriehof.com/en/catalogue/c13/c82/c2507/c3069/a657-901/,657-901,,
https://www.industriehof.com/en/catalogue/c13/c82/c2813/a657-630/,657-630,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-273/,18100-273,,
https://www.industriehof.com/en/catalogue/c13/c1126/c1127/a658-19/,658-19,,
https://www.industriehof.com/en/catalogue/c3/c1182/c2175/a63-2475/,63-2475,"Mc Connel, Spearhead","2770413, 2770413"
https://www.industriehof.com/en/catalogue/c13/c2359/a658-19/,658-19,,
https://www.industriehof.com/en/catalogue/c13/c1126/c1127/a658-19-K/,658-19-k,,
https://www.industriehof.com/en/catalogue/c7/c143/c786/a18100-275/,18100-275,,
